Season,Club,First Name,Last Name,Position,Total Compensation,Base Salary
2014,New York Red Bulls,Damien,Perrinelle,D,"$100,008.00","$100,008.00"
2014,Montreal Impact,Heath,Pearce,D,"$100,000.00","$100,000.00"
2014,New England Revolution,Patrick,Mullins,F,"$100,000.00","$70,000.00"
2014,New England Revolution,Robert,Shuttleworth,GK,"$100,000.00","$90,000.00"
2014,Portland Timbers,Norbeto,Paparatto,D,"$100,000.00","$100,000.00"
2014,San Jose Earthquakes,Andreas,Gorlitz,D,"$99,737.00","$90,000.00"
2014,Vancouver Whitecaps,Kekuta,Manneh,F,"$99,500.00","$70,000.00"
2014,FC Dallas,Jair,Benitez,D,"$97,875.00","$97,875.00"
2014,Houston Dynamo,Tyler,Deric,GK,"$97,667.00","$90,000.00"
2014,DC United,Chris,Korb,D,"$97,298.00","$90,000.00"
2014,FC Dallas,Walter,Cabrera,D,"$96,000.00","$84,000.00"
2014,Chicago Fire FC,Harrison,Shipp,F,"$95,000.00","$70,000.00"
2014,Chivas USA,Andrew,Jean-Baptiste,D,"$95,000.00","$80,000.00"
2014,Colorado Rapids,Marlon,Hairston,M,"$93,000.00","$70,000.00"
2014,Sporting Kansas City,Dom,Dwyer,F,"$92,500.00","$80,000.00"
2014,Seattle Sounders FC,DeAndre,Yedlin,D,"$92,000.00","$80,000.00"
2014,Toronto FC,Ashtone,Morgan,D,"$92,000.00","$80,000.00"
2014,Columbus Crew SC,Justin,Meram,F,"$91,827.00","$67,452.00"
2014,Vancouver Whitecaps,Johnny,Leveron,D,"$91,188.00","$80,000.00"
2014,Sporting Kansas City,Sal,Zizzo,F,"$91,046.00","$77,000.00"
2014,LA Galaxy,Rob,Friend,F,"$91,000.00","$85,000.00"
2014,Chivas USA,Agustin,Pelletieri,M,"$90,000.00","$90,000.00"
2014,Sporting Kansas City,Jorge,Claros,M,"$90,000.00","$90,000.00"
2014,LA Galaxy,Baggio,Husidic,M,"$90,000.00","$90,000.00"
2014,New York Red Bulls,Peguy,Luyindula,F,"$90,000.00","$90,000.00"
2014,Real Salt Lake,Jordan,Allen,M/F,"$90,000.00","$80,000.00"
2014,Columbus Crew SC,Tyson,Wahl,D,"$89,667.00","$85,000.00"
2014,Montreal Impact,Mamadou,Danso,D,"$87,500.00","$87,500.00"
2014,Toronto FC,Doneil,Henry,D,"$87,083.00","$75,000.00"
2014,Chicago Fire FC,Lovel,Palmer,M,"$87,000.00","$82,500.00"
2014,Colorado Rapids,Clint,Irwin,GK,"$87,000.00","$75,000.00"
2014,New England Revolution,Darrius,Barnes,D,"$86,667.00","$80,000.00"
2014,New England Revolution,Stephen,Neumann,M-F,"$86,250.00","$65,000.00"
2014,Vancouver Whitecaps,Erik,Hurtado,F/M,"$86,150.00","$51,150.00"
2014,Colorado Rapids,Marc,Burch,D,"$85,000.00","$85,000.00"
2014,DC United,Steven,Birnbaum,D,"$85,000.00","$55,000.00"
2014,Sporting Kansas City,Andy,Gruenebaum,GK,"$85,000.00","$85,000.00"
2014,Philadelphia Union,Zach,Pfeffer,M,"$85,000.00","$75,000.00"
2014,Seattle Sounders FC,Chad,Barrett,F,"$85,000.00","$80,000.00"
2014,Montreal Impact,Blake,Smith,M,"$84,900.00","$51,150.00"
2014,Portland Timbers,Ben,Zemanski,M,"$83,350.00","$80,850.00"
2014,Chicago Fire FC,Matt,Watson,M,"$82,665.00","$71,663.00"
2014,Chicago Fire FC,Florent,Pongolle,F,"$81,000.00","$72,000.00"
2014,New England Revolution,Brad,Knighton,GK,"$80,700.00","$78,100.00"
2014,Colorado Rapids,Chris,Klute,D,"$80,144.00","$75,000.00"
2014,LA Galaxy,James,Riley,D,"$80,000.00","$80,000.00"
2014,Philadelphia Union,Ethan,White,D,"$80,000.00","$80,000.00"
2014,Seattle Sounders FC,Gonzalo,Pineda,M,"$80,000.00","$80,000.00"
2014,New England Revolution,Tony,Taylor,F,"$79,371.00","$69,996.00"
2014,FC Dallas,Kellyn,Acosta,M,"$79,000.00","$55,000.00"
2014,New England Revolution,Charlie,Davies,F,"$78,941.00","$75,000.00"
2014,Chivas USA,Ryan,Finley,F,"$78,650.00","$51,150.00"
2014,Chicago Fire FC,Kyle,Reynish,GK,"$78,317.00","$74,000.00"
2014,Chivas USA,Marco,Delgado,M,"$77,500.00","$75,000.00"
2014,Toronto FC,Kyle,Bekker,M,"$77,400.00","$51,150.00"
2014,Sporting Kansas City,Jonathan,Kempin,GK,"$77,083.00","$70,000.00"
2014,Columbus Crew SC,Daniel,Paladini,M,"$76,667.00","$75,000.00"
2014,FC Dallas,Fabian,Castillo,F,"$76,250.00","$70,000.00"
2014,Vancouver Whitecaps,Russell,Teibert,M,"$75,600.00","$70,000.00"
2014,Chicago Fire FC,Logan,Pause,M,"$75,000.00","$75,000.00"
2014,Columbus Crew SC,Hector,Jimenez,M,"$75,000.00","$75,000.00"
2014,Philadelphia Union,James,McLaughlin,M,"$75,000.00","$66,000.00"
2014,Seattle Sounders FC,Marco,Pappa,M,"$75,000.00","$75,000.00"
2014,Toronto FC,Bradley,Orr,D,"$75,000.00","$75,000.00"
2014,Portland Timbers,Jorge,Villafana,F,"$74,432.00","$72,765.00"
2014,Colorado Rapids,Thomas,Piermayr,D,"$74,430.00","$70,008.00"
2014,Philadelphia Union,Cristhian,Hernandez,M,"$74,375.00","$72,500.00"
2014,Houston Dynamo,AJ,Cochran,D,"$73,500.00","$57,500.00"
2014,Houston Dynamo,David,Horst,D,"$72,750.00","$70,000.00"
2014,Toronto FC,Jordan,Hamilton,F,"$72,500.00","$60,000.00"
2014,Real Salt Lake,Kenny,Mansally,F,"$72,000.00","$65,000.00"
2014,Vancouver Whitecaps,Paolo,Tornaghi,GK,"$72,000.00","$72,000.00"
2014,San Jose Earthquakes,Ty,Harden,D,"$71,665.00","$68,250.00"
2014,New York Red Bulls,Matt,Miazga,D,"$71,250.00","$65,000.00"
2014,DC United,Jared,Jeffrey,M,"$71,200.00","$65,000.00"
2014,FC Dallas,Danny,Garcia,M,"$71,000.00","$55,000.00"
2014,Toronto FC,Andrew,Wiedeman,F,"$70,500.00","$60,500.00"
2014,Chivas USA,Jose Erick,Correa,F,"$70,000.00","$70,000.00"
2014,Real Salt Lake,Joao,Plata,F,"$70,000.00","$70,000.00"
2014,Seattle Sounders FC,Tristan,Bowen,F,"$70,000.00","$65,000.00"
2014,New York Red Bulls,Ryan,Meara,GK,"$69,500.00","$68,250.00"
2014,Portland Timbers,Jake,Gleeson,GK,"$69,493.00","$66,000.00"
2014,DC United,Collin,Martin,M,"$69,167.00","$55,000.00"
2014,Montreal Impact,Eric,Miller,M/D,"$68,500.00","$57,500.00"
2014,Seattle Sounders FC,Damion,Lowe,D,"$68,500.00","$57,500.00"
2014,San Jose Earthquakes,Brandon,Barklage,M,"$68,415.00","$65,000.00"
2014,San Jose Earthquakes,Khari,Stephenson,M,"$68,336.00","$65,004.00"
2014,Colorado Rapids,Shane,O'Neill,M,"$67,750.00","$56,250.00"
2014,DC United,Jalen,Robinson,D,"$67,000.00","$55,000.00"
2014,Chicago Fire FC,Victor,Pineda,M,"$66,742.00","$60,000.00"
2014,Columbus Crew SC,Ethan,Finlay,F,"$65,848.00","$50,848.00"
2014,Montreal Impact,Calum,Mallace,M,"$65,848.00","$50,848.00"
2014,FC Dallas,Coy,Craft,F,"$65,587.00","$48,504.00"
2014,DC United,Nana,Attakora,D,"$65,576.00","$62,500.00"
2014,Colorado Rapids,Dillon,Serna,M,"$65,500.00","$52,500.00"
2014,Philadelphia Union,Fred,Carreiro,M,"$65,460.00","$65,460.00"
2014,Columbus Crew SC,Ben,Speas,F,"$65,100.00","$65,100.00"
2014,Seattle Sounders FC,Marcus,Hahnemann,GK,"$65,000.00","$65,000.00"
2014,Vancouver Whitecaps,Mehdi,Ballouchy,M,"$65,000.00","$65,000.00"
2014,Vancouver Whitecaps,Nicolas,Mezquida,M-F,"$65,000.00","$65,000.00"
2014,LA Galaxy,Tommy,Meyer,D,"$64,598.00","$50,848.00"
2014,Toronto FC,Bright,Dike,F,"$63,575.00","$60,638.00"
2014,LA Galaxy,Brian,Perk,GK,"$63,125.00","$60,000.00"
2014,Chivas USA,Caleb,Calvert,F,"$62,500.00","$55,000.00"
2014,New York Red Bulls,Connor,Lade,D,"$61,963.00","$57,750.00"
2014,LA Galaxy,Kyle,Venter,D,"$61,000.00","$48,500.00"
2014,Vancouver Whitecaps,Mamadou,Diouf,F,"$61,000.00","$48,500.00"
2014,DC United,Kyle,Porter,M,"$60,956.00","$52,313.00"
2014,San Jose Earthquakes,Michael,Fucito,MF,"$60,640.00","$57,750.00"
2014,Chicago Fire FC,Quincy,Amarikwa,F,"$60,000.00","$60,000.00"
2014,Chivas USA,Thomas,McNamara,M,"$60,000.00","$48,500.00"
2014,Colorado Rapids,Grant,Van de Casteele,D,"$60,000.00","$48,500.00"
2014,Montreal Impact,Andres,Romero,F,"$60,000.00","$60,000.00"
2014,Seattle Sounders FC,Onyekachi,Apam,D,"$60,000.00","$60,000.00"
2014,Toronto FC,Chris,Konopka,GK,"$60,000.00","$60,000.00"
2014,Vancouver Whitecaps,Caleb,Clarke,F,"$60,000.00","$60,000.00"
2014,New England Revolution,Scott,Caldwell,M,"$59,813.00","$52,313.00"
2014,San Jose Earthquakes,Shaun,Francis,D,"$57,890.00","$55,000.00"
2014,Real Salt Lake,Luke,Mulholland,M,"$56,250.00","$55,000.00"
2014,Colorado Rapids,Gale,Agbossoumonde,D,"$55,492.00","$48,825.00"
2014,Portland Timbers,Danny,O'Rourke,D,"$55,008.00","$55,008.00"
2014,Vancouver Whitecaps,Samuel,Adekugbe,D,"$55,000.00","$50,000.00"
2014,Seattle Sounders FC,Kevin,Parsemain,F,"$54,487.00","$48,504.00"
2014,Philadelphia Union,Antoine,Hoppenot,F,"$54,450.00","$54,450.00"
2014,Colorado Rapids,Charles,Eloundou,F,"$53,825.00","$48,825.00"
2014,Portland Timbers,Steven,Evans,M,"$53,825.00","$48,825.00"
2014,Chicago Fire FC,Benji,Joya,M,"$53,504.00","$48,504.00"
2014,Vancouver Whitecaps,Andre,Lewis,M,"$53,500.00","$48,500.00"
2014,FC Dallas,Alejandro,Zendejas,F,"$53,171.00","$36,504.00"
2014,Philadelphia Union,Brian,Brown,F,"$53,004.00","$48,504.00"
2014,Colorado Rapids,Joe,Nasco,GK,"$52,694.00","$50,000.00"
2014,Seattle Sounders FC,Zach,Scott,D,"$52,500.00","$52,500.00"
2014,Philadelphia Union,Raymon,Gaddis,D,"$52,313.00","$52,313.00"
2014,Columbus Crew SC,Romain,Gall,M,"$51,886.00","$48,504.00"
2014,DC United,Michael,Seaton,F,"$51,500.00","$48,500.00"
2014,New England Revolution,Andre,Akpan,F,"$51,333.00","$48,500.00"
2014,Philadelphia Union,Corben,Bone,M,"$51,325.00","$48,825.00"
2014,Sporting Kansas City,Soony,Saad,F,"$51,150.00","$51,150.00"
2014,Seattle Sounders FC,Michael,Azira,D,"$51,148.00","$48,504.00"
2014,Real Salt Lake,Benjamin,Lopez,F,"$51,105.00","$48,500.00"
2014,LA Galaxy,Oscar,Sorto,D,"$50,700.00","$48,825.00"
2014,LA Galaxy,Joseph,Villarreal,M,"$50,700.00","$48,825.00"
2014,FC Dallas,Moises,Hernandez,D,"$50,450.00","$48,825.00"
2014,San Jose Earthquakes,Cordell,Cato,F,"$50,400.00","$50,400.00"
2014,Seattle Sounders FC,Josh,Ford,GK,"$50,240.00","$48,500.00"
2014,Vancouver Whitecaps,Carlyle,Mitchell,D,"$50,075.00","$48,825.00"
2014,Chivas USA,Martin,Rivero,M,"$50,004.00","$50,004.00"
2014,Chivas USA,Leandro,Barrera,F,"$50,000.00","$50,000.00"
2014,Montreal Impact,Santiago,Gonzalez,M/F,"$50,000.00","$50,000.00"
2014,Houston Dynamo,Bryan,Salazar,F,"$49,825.00","$48,825.00"
2014,DC United,Conor,Doyle,F,"$49,750.00","$48,500.00"
2014,Sporting Kansas City,Kevin,Ellis,D,"$49,575.00","$48,825.00"
2014,Seattle Sounders FC,Cam,Weaver,F,"$49,004.00","$48,504.00"
2014,Sporting Kansas City,Erik,Palmer-Brown,D,"$49,000.00","$48,500.00"
2014,Portland Timbers,Alvas,Powell,D,"$48,828.00","$48,828.00"
2014,Chicago Fire FC,Steven,Kinney,D,"$48,825.00","$48,825.00"
2014,Columbus Crew SC,Bernardo,Anor,M,"$48,825.00","$48,825.00"
2014,Columbus Crew SC,Chad,Barson,D,"$48,825.00","$48,825.00"
2014,Columbus Crew SC,Eric,Gehrig,M,"$48,825.00","$48,825.00"
2014,Columbus Crew SC,Kevan,George,M,"$48,825.00","$48,825.00"
2014,Columbus Crew SC,Matt,Lampson,GK,"$48,825.00","$48,825.00"
2014,Columbus Crew SC,Aaron,Schoenfeld,F,"$48,825.00","$48,825.00"
2014,Colorado Rapids,Kamani,Hill,M,"$48,825.00","$48,825.00"
2014,FC Dallas,Stephen,Keel,D,"$48,825.00","$48,825.00"
2014,DC United,Alex,Caskey,M,"$48,825.00","$48,825.00"
2014,DC United,Andrew,Dykstra,GK,"$48,825.00","$48,825.00"
2014,DC United,David,Estrada,F,"$48,825.00","$48,825.00"
2014,DC United,Joe,Willis,GK,"$48,825.00","$48,825.00"
2014,Houston Dynamo,Servando,Carrasco,M,"$48,825.00","$48,825.00"
2014,Houston Dynamo,Brian,Ownby,M,"$48,825.00","$48,825.00"
2014,Sporting Kansas City,Lawrence,Olum,M/D,"$48,825.00","$48,825.00"
2014,LA Galaxy,Rafael,Garcia,M,"$48,825.00","$48,825.00"
2014,LA Galaxy,Brian,Rowe,GK,"$48,825.00","$48,825.00"
2014,LA Galaxy,Kenney,Walker,M,"$48,825.00","$48,825.00"
2014,Montreal Impact,Evan,Bush,GK,"$48,825.00","$48,825.00"
2014,Montreal Impact,Karl,Ouimette,D,"$48,825.00","$48,825.00"
2014,New York Red Bulls,Michael,Bustamante,M-D,"$48,825.00","$48,825.00"
2014,New York Red Bulls,Ian,Christianson,M,"$48,825.00","$48,825.00"
2014,Philadelphia Union,Aaron,Wheeler,F,"$48,825.00","$48,825.00"
2014,Portland Timbers,Rauwshan,McKenzie,D,"$48,825.00","$48,825.00"
2014,Portland Timbers,Michael,Nanchoff,M,"$48,825.00","$48,825.00"
2014,Real Salt Lake,Jeff,Attinella,GK,"$48,825.00","$48,825.00"
2014,Real Salt Lake,Cole,Grossman,M,"$48,825.00","$48,825.00"
2014,Real Salt Lake,Sebastian,Velasquez,M,"$48,825.00","$48,825.00"
2014,Seattle Sounders FC,Andy,Rose,M,"$48,825.00","$48,825.00"
2014,Toronto FC,Mark,Bloom,D,"$48,825.00","$48,825.00"
2014,Seattle Sounders FC,Sean,Okoli,F,"$48,750.00","$48,500.00"
2014,Seattle Sounders FC,Aaron,Kovar,M,"$48,700.00","$48,500.00"
2014,Chivas USA,Luis,Bolanos,F,"$48,504.00","$48,504.00"
2014,Chivas USA,Felix,Borja,F,"$48,504.00","$48,504.00"
2014,Chivas USA,Akira,Kaji,D,"$48,504.00","$48,504.00"
2014,Houston Dynamo,Mark,Sherrod,F,"$48,504.00","$48,504.00"
2014,Sporting Kansas City,Jimmy,Medranda,M,"$48,504.00","$48,504.00"
2014,Vancouver Whitecaps,Kianz,Froese,M-F,"$48,504.00","$44,004.00"
2014,Chicago Fire FC,Greg,Cochrane,D,"$48,500.00","$48,500.00"
2014,Chicago Fire FC,Matthew,Fondy,F,"$48,500.00","$48,500.00"
2014,Chicago Fire FC,Hunter,Jumper,D,"$48,500.00","$48,500.00"
2014,Chicago Fire FC,Alec,Kann,GK,"$48,500.00","$48,500.00"
2014,Chicago Fire FC,Chris,Ritter,M,"$48,500.00","$48,500.00"
2014,Chicago Fire FC,Grant,Ward,F,"$48,500.00","$48,500.00"
2014,Chivas USA,Matthew,Dunn,M,"$48,500.00","$48,500.00"
2014,Columbus Crew SC,Brad,Stuver,GK,"$48,500.00","$48,500.00"
2014,Columbus Crew SC,Ben,Sweat,D,"$48,500.00","$48,500.00"
2014,Columbus Crew SC,Matt,Wiet,D,"$48,500.00","$48,500.00"
2014,Colorado Rapids,Brian,Mullan,M,"$48,500.00","$48,500.00"
2014,FC Dallas,Tesho,Akindele,F,"$48,500.00","$48,500.00"
2014,FC Dallas,Jesse,Gonzalez,GK,"$48,500.00","$48,500.00"
2014,FC Dallas,Ryan,Hollingshead,M,"$48,500.00","$48,500.00"
2014,FC Dallas,Brian,Span,M,"$48,500.00","$48,500.00"
2014,DC United,Kofi,Opare,D,"$48,500.00","$48,500.00"
2014,Sporting Kansas City,Igor,Juliao,D,"$48,500.00","$48,500.00"
2014,LA Galaxy,Dan,Gargan,D,"$48,500.00","$48,500.00"
2014,LA Galaxy,Chandler,Hoffman,F,"$48,500.00","$48,500.00"
2014,LA Galaxy,Jack,McBean,F,"$48,500.00","$48,500.00"
2014,LA Galaxy,Charlie,Rugg,F,"$48,500.00","$48,500.00"
2014,Montreal Impact,James,Bissue,F,"$48,500.00","$48,500.00"
2014,Montreal Impact,Maxime,Crepeau,GK,"$48,500.00","$48,500.00"
2014,Montreal Impact,Gorka,Larrea,M,"$48,500.00","$48,500.00"
2014,Montreal Impact,Wandrille,Lefevre,M,"$48,500.00","$48,500.00"
2014,Montreal Impact,Maxim,Tissot,D,"$48,500.00","$48,500.00"
2014,Philadelphia Union,Leo,Fernandes,M,"$48,500.00","$48,500.00"
2014,Portland Timbers,Andrew,Weber,GK,"$48,500.00","$48,500.00"
2014,Real Salt Lake,Rich,Balchan,D,"$48,500.00","$48,500.00"
2014,Real Salt Lake,Carlos,Salcedo,D,"$48,500.00","$48,500.00"
2014,Real Salt Lake,Devon,Sandoval,F,"$48,500.00","$48,500.00"
2014,San Jose Earthquakes,Adam,Jahn,F,"$48,500.00","$48,500.00"
2014,San Jose Earthquakes,JJ,Koval,M,"$48,500.00","$48,500.00"
2014,San Jose Earthquakes,Bryan,Meredith,GK,"$48,500.00","$48,500.00"
2014,San Jose Earthquakes,Tommy,Muller,D,"$48,500.00","$48,500.00"
2014,San Jose Earthquakes,Billy,Schuler,F,"$48,500.00","$48,500.00"
2014,Toronto FC,Nick,Hagglund,D,"$48,500.00","$48,500.00"
2014,Toronto FC,Ryan,Richter,F,"$48,500.00","$48,500.00"
2014,Real Salt Lake,Justen,Glad,D,"$47,500.00","$36,500.00"
2014,Real Salt Lake,John,Stertzer,M,"$45,875.00","$36,500.00"
2014,Colorado Rapids,John,Neeskens,D,"$42,504.00","$42,504.00"
2014,New York Red Bulls,Marius,Obekop,M,"$41,500.00","$36,500.00"
2014,Montreal Impact,Jeremy,Gagnon-Lapare,M,"$40,504.00","$36,504.00"
2014,Real Salt Lake,Aaron,Maund,D,"$40,250.00","$36,500.00"
2014,Portland Timbers,Bryan,Gallego,D,"$36,750.00","$36,500.00"
2014,Chivas USA,Michael,Nwiloh,D,"$36,504.00","$36,504.00"
2014,Chivas USA,Trevor,Spangenberg,GK,"$36,504.00","$36,504.00"
2014,Chivas USA,Kristopher,Tyrpak,F,"$36,504.00","$36,504.00"
2014,Columbus Crew SC,Kingsley,Baiden,M,"$36,504.00","$36,504.00"
2014,Columbus Crew SC,Adam,Bedell,F,"$36,504.00","$36,504.00"
2014,Colorado Rapids,David,Armstrong,M,"$36,504.00","$36,504.00"
2014,FC Dallas,Victor,Ulloa,M,"$36,504.00","$36,504.00"
2014,DC United,Taylor,Kemp,D,"$36,504.00","$36,504.00"
2014,Houston Dynamo,Anthony,Arena,D,"$36,504.00","$36,504.00"
2014,Houston Dynamo,Michael,Lisch,GK,"$36,504.00","$36,504.00"
2014,Sporting Kansas City,Michael,Kafari,M,"$36,504.00","$36,504.00"
2014,Sporting Kansas City,Victor,Munoz,M,"$36,504.00","$36,504.00"
2014,Montreal Impact,Louis,Beland-Goyette,M,"$36,504.00","$36,504.00"
2014,Montreal Impact,Anthony,Jackson-Hamel,F,"$36,504.00","$36,504.00"
2014,Montreal Impact,Zakaria,Messoudi,M,"$36,504.00","$36,504.00"
2014,New England Revolution,Larry,Jackson,GK,"$36,504.00","$36,504.00"
2014,New England Revolution,Jossimar,Sanchez,D,"$36,504.00","$36,504.00"
2014,New England Revolution,Alec,Sundly,M,"$36,504.00","$36,504.00"
2014,New York Red Bulls,Chris,Duvall,D,"$36,504.00","$36,504.00"
2014,New York Red Bulls,Eric,Stevenson,M,"$36,504.00","$36,504.00"
2014,Philadelphia Union,Richard,Marquez,D,"$36,504.00","$36,504.00"
2014,Philadelphia Union,Pedro,Ribeiro,M,"$36,504.00","$36,504.00"
2014,Seattle Sounders FC,Aaron,Long,M,"$36,504.00","$36,504.00"
2014,Seattle Sounders FC,Jimmy,Ockford,D,"$36,504.00","$36,504.00"
2014,San Jose Earthquakes,Billy,Knutsen,GK,"$36,504.00","$36,504.00"
2014,Toronto FC,Manuel,Aparicio,M,"$36,504.00","$36,504.00"
2014,Toronto FC,Daniel,Lovitz,M,"$36,504.00","$36,504.00"
2014,Toronto FC,Chris,Mannella,M,"$36,504.00","$36,504.00"
2014,Toronto FC,Quillan,Roberts,GK,"$36,504.00","$36,504.00"
2014,Vancouver Whitecaps,Marco,Carducci,GK,"$36,504.00","$36,504.00"
2014,Vancouver Whitecaps,Ethen,Sampson,D,"$36,504.00","$36,504.00"
2014,Chicago Fire FC,Marco,Franco,D,"$36,500.00","$36,500.00"
2014,Chivas USA,Donny,Toia,D,"$36,500.00","$36,500.00"
2014,Columbus Crew SC,Ross,Friedman,D,"$36,500.00","$36,500.00"
2014,Columbus Crew SC,Matt,Walker,M,"$36,500.00","$36,500.00"
2014,Colorado Rapids,John,Berner,GK,"$36,500.00","$36,500.00"
2014,Colorado Rapids,Jared,Watts,M,"$36,500.00","$36,500.00"
2014,FC Dallas,Jonathan,Top,F,"$36,500.00","$36,500.00"
2014,FC Dallas,Nick,Walker,D,"$36,500.00","$36,500.00"
2014,DC United,Conor,Shanosky,D,"$36,500.00","$36,500.00"
2014,Sporting Kansas City,Christian,Duke,D,"$36,500.00","$36,500.00"
2014,LA Galaxy,Bradford,Jamieson,F,"$36,500.00","$36,500.00"
2014,LA Galaxy,Raul,Mendiola,F,"$36,500.00","$36,500.00"
2014,New England Revolution,Donnie,Smith,M,"$36,500.00","$36,500.00"
2014,New England Revolution,Luis,Soffner,GK,"$36,500.00","$36,500.00"
2014,New York Red Bulls,Ambroise,Bitolo,D,"$36,500.00","$36,500.00"
2014,New York Red Bulls,Ruben,Bover,M,"$36,500.00","$36,500.00"
2014,New York Red Bulls,Santiago,Castano,GK,"$36,500.00","$36,500.00"
2014,Portland Timbers,George,Fochive,M,"$36,500.00","$36,500.00"
2014,Portland Timbers,Taylor,Peay,D,"$36,500.00","$36,500.00"
2014,Real Salt Lake,Eduardo,Fernandez,GK,"$36,500.00","$36,500.00"
2014,Seattle Sounders FC,Dylan,Remick,D,"$36,500.00","$36,500.00"
2015,Orlando City SC,Kaka,,M,"$7,167,500.00","$6,660,000.00"
2015,Toronto FC,Sebastian,Giovinco,M,"$7,115,556.00","$5,600,000.00"
2015,Toronto FC,Michael,Bradley,M,"$6,500,000.00","$6,000,000.00"
2015,LA Galaxy,Steven,Gerrard,M,"$6,332,504.00","$6,200,004.00"
2015,New York City FC,Frank,Lampard,M,"$6,000,000.00","$6,000,000.00"
2015,LA Galaxy,Giovani,Dos Santos,M,"$5,750,008.00","$4,000,008.00"
2015,New York City FC,David,Villa,F,"$5,610,000.00","$5,610,000.00"
2015,Toronto FC,Jozy,Altidore,F,"$4,750,000.00","$4,750,000.00"
2015,Seattle Sounders FC,Clint,Dempsey,F,"$4,605,942.00","$3,913,008.00"
2015,LA Galaxy,Robbie,Keane,F,"$4,500,000.00","$4,500,000.00"
2015,New England Revolution,Jermaine,Jones,M,"$3,052,500.00","$2,800,000.00"
2015,Seattle Sounders FC,Obafemi,Martins,F,"$3,000,000.00","$2,400,000.00"
2015,New York City FC,Andrea,Pirlo,M,"$2,315,694.00","$2,000,004.00"
2015,Montreal Impact,Didier,Drogba,F,"$2,166,668.00","$1,666,668.00"
2015,LA Galaxy,Omar,Gonzalez,D,"$1,450,000.00","$1,200,000.00"
2015,Vancouver Whitecaps,Pedro,Morales,M,"$1,410,900.00","$1,190,000.00"
2015,San Jose Earthquakes,Innocent,Emeghara,F,"$1,300,000.00","$988,000.00"
2015,Seattle Sounders FC,Nelson,Valdez,F,"$1,215,000.00","$960,000.00"
2015,Columbus Crew SC,Federico,Higuain,M-F,"$1,175,000.00","$1,175,000.00"
2015,Colorado Rapids,Kevin,Doyle,F,"$1,170,000.00","$1,125,000.00"
2015,Portland Timbers,Liam,Ridgewell,D,"$1,150,000.00","$1,000,000.00"
2015,Chicago Fire FC,Gilberto,Junior,F,"$1,144,992.00","$1,144,992.00"
2015,Real Salt Lake,Juan Manuel,Martinez,F,"$1,108,667.00","$710,000.00"
2015,Chicago Fire FC,Kennedy,Igboananike,F,"$901,667.00","$800,000.00"
2015,Vancouver Whitecaps,Octavio,Rivero,F,"$890,850.00","$890,850.00"
2015,Houston Dynamo,DaMarcus,Beasley,D,"$813,333.00","$750,000.00"
2015,Portland Timbers,Lucas,Melano,F,"$799,992.00","$799,992.00"
2015,Seattle Sounders FC,Osvaldo,Alonso,M,"$789,667.00","$748,000.00"
2015,Philadelphia Union,Maurice,Edu,M,"$768,750.00","$700,000.00"
2015,Sporting Kansas City,Roger,Espinoza,M,"$750,000.00","$750,000.00"
2015,New York City FC,Mix,Diskerud,M,"$750,000.00","$750,000.00"
2015,Chicago Fire FC,David,Accam,F,"$720,938.00","$650,000.00"
2015,Real Salt Lake,Kyle,Beckerman,M,"$700,000.00","$625,000.00"
2015,Sporting Kansas City,Matt,Besler,D,"$683,250.00","$650,000.00"
2015,Sporting Kansas City,Graham,Zusi,F-M,"$682,102.00","$650,000.00"
2015,San Jose Earthquakes,Chris,Wondolowski,M,"$675,000.00","$625,000.00"
2015,Portland Timbers,Fanendo,Adi,F,"$664,000.00","$651,500.00"
2015,Philadelphia Union,Tranquillo,Barnetta,M,"$661,500.00","$624,000.00"
2015,New York Red Bulls,Bradley,Wright-Phillips,F,"$660,000.00","$600,000.00"
2015,Columbus Crew SC,Gaston,Sauro,D,"$599,513.00","$583,200.00"
2015,Portland Timbers,Diego,Valeri,M,"$550,000.00","$550,000.00"
2015,New York Red Bulls,Sacha,Kljestan,M,"$537,500.00","$400,000.00"
2015,Columbus Crew SC,Kei,Kamara,F,"$536,667.00","$400,000.00"
2015,Orlando City SC,Aurelien,Collin,D,"$525,000.00","$500,000.00"
2015,Orlando City SC,Brek,Shea,M-D,"$520,000.00","$475,000.00"
2015,Sporting Kansas City,Dom,Dwyer,F,"$518,750.00","$400,000.00"
2015,Seattle Sounders FC,Roman,Torres,D,"$513,813.00","$438,000.00"
2015,DC United,Alvaro,Saborio,F,"$493,333.00","$400,000.00"
2015,New England Revolution,Jose,Goncalves,D,"$479,375.00","$450,000.00"
2015,Chicago Fire FC,Mike,Magee,F,"$467,500.00","$400,000.00"
2015,Houston Dynamo,Brad,Davis,M,"$445,500.00","$400,000.00"
2015,FC Dallas,Mauro,Diaz,M,"$442,400.00","$364,000.00"
2015,New England Revolution,Juan,Agudelo,F,"$427,500.00","$400,000.00"
2015,Colorado Rapids,Marcelo,Sarvas,M,"$425,000.00","$360,000.00"
2015,Houston Dynamo,Erick,Torres,F,"$425,000.00","$350,000.00"
2015,DC United,Bill,Hamid,GK,"$405,500.00","$360,000.00"
2015,Montreal Impact,Laurent,Ciman,D,"$401,667.00","$370,000.00"
2015,Montreal Impact,Ignacio,Piatti,M,"$400,000.00","$400,000.00"
2015,Philadelphia Union,Steven,Vitoria,D,"$400,000.00","$400,000.00"
